TestCfg,EncodeMethod,CodecName,EncodePreset,Class,Name,Res,FPS,BitDepth,QP,POC,FrameType,Level,qindex,FrameSize,PSNR_Y,PSNR_U,PSNR_V,SSIM_Y(dB),MS-SSIM_Y(dB),VMAF_Y,VMAF_Y-NEG,PSNR-HVS,CIEDE2000,CAMBI
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,135,27, KEY ,1,183,65729,40.106221,45.139414,45.012709,24.540814,17.995993,94.634987,92.350682,38.646325,40.663214,1.176716
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,135,28, KEY ,1,183,66116,40.118748,45.102792,45.060444,24.587014,18.022211,94.838171,92.540969,38.668266,40.707868,1.203045
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,135,29, KEY ,1,183,66273,40.123056,45.143823,45.003614,24.614716,18.025537,95.039508,92.710626,38.665965,40.679049,1.183860
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,160,0, KEY ,1,208,31553,37.508929,42.604664,42.569104,20.205266,15.565611,74.401525,71.774331,34.681324,38.519130,1.464635
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,160,1, KEY ,1,208,31772,37.513175,42.643538,42.627221,20.213796,15.578441,81.395584,78.705397,34.705061,38.520100,1.477411
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,160,2, KEY ,1,208,31524,37.522584,42.532211,42.646096,20.248551,15.603293,81.653277,78.945484,34.718075,38.458050,1.417785
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,160,3, KEY ,1,208,31584,37.524031,42.621933,42.488416,20.316064,15.613462,81.476405,78.842954,34.712603,38.475547,1.418461
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,160,4, KEY ,1,208,31621,37.508392,42.650565,42.498117,20.302111,15.599729,81.358013,78.676971,34.691069,38.490030,1.494005
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,160,5, KEY ,1,208,31808,37.541487,42.534267,42.507301,20.312975,15.626136,81.705354,79.061828,34.721421,38.463756,1.432612
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,160,6, KEY ,1,208,31868,37.538438,42.570577,42.553156,20.347554,15.651465,81.460884,78.760044,34.727801,38.523759,1.449653
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,160,7, KEY ,1,208,31834,37.518910,42.546374,42.503454,20.349489,15.629304,81.357902,78.735245,34.692809,38.507425,1.416316
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,160,8, KEY ,1,208,31804,37.511481,42.528440,42.504875,20.339513,15.635047,81.565612,78.759212,34.694144,38.508730,1.385513
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,160,9, KEY ,1,208,31843,37.521316,42.566485,42.498011,20.409321,15.645798,81.464687,78.784793,34.702382,38.466219,1.387262
