TestCfg,EncodeMethod,CodecName,EncodePreset,Class,Name,Res,FPS,BitDepth,QP,POC,FrameType,Level,qindex,FrameSize,PSNR_Y,PSNR_U,PSNR_V,SSIM_Y(dB),MS-SSIM_Y(dB),VMAF_Y,VMAF_Y-NEG,PSNR-HVS,CIEDE2000,CAMBI
STILL,aom,av2,0,F1,flowers_08.y4m,4032x3024,25,8,185,0, KEY ,1,185,194949,24.896302,31.658545,34.202565,19.548825,10.076675,48.051587,46.284362,23.448844,28.289674,0.178135
STILL,aom,av2,0,F1,flowers_12.y4m,4032x3024,25,8,60,0, KEY ,1,60,4143634,48.353762,51.639681,52.809069,51.278099,33.347155,97.086443,96.575921,53.849546,48.791243,0.000112
STILL,aom,av2,0,F1,flowers_12.y4m,4032x3024,25,8,85,0, KEY ,1,85,2350773,42.586672,48.530268,50.026714,45.274906,27.375175,96.351401,95.591290,48.601817,43.991754,0.000284
STILL,aom,av2,0,F1,flowers_12.y4m,4032x3024,25,8,110,0, KEY ,1,110,1165826,37.680336,45.543453,47.118946,39.060306,22.370243,94.660794,93.298685,41.975879,39.851505,0.000982
STILL,aom,av2,0,F1,flowers_12.y4m,4032x3024,25,8,135,0, KEY ,1,135,563369,33.920769,42.524617,44.241853,32.870516,18.506300,89.319106,87.396814,35.639082,36.474170,0.024643
STILL,aom,av2,0,F1,flowers_12.y4m,4032x3024,25,8,160,0, KEY ,1,160,278666,30.509241,39.064301,40.793859,26.756308,14.810242,75.911008,73.741018,29.658995,33.160418,0.046735
STILL,aom,av2,0,F1,flowers_12.y4m,4032x3024,25,8,185,0, KEY ,1,185,133330,26.878449,36.390313,37.647697,20.590098,10.984463,54.284189,52.399188,24.237232,29.896621,0.066712
STILL,aom,av2,0,F1,food_02.y4m,4032x3024,25,8,60,0, KEY ,1,60,3078185,48.167520,53.023490,53.978139,45.205694,29.467260,97.009106,96.311135,52.020586,50.347577,0.000379
STILL,aom,av2,0,F1,food_02.y4m,4032x3024,25,8,85,0, KEY ,1,85,1444505,42.809857,50.119566,51.549035,38.596065,23.237122,96.262539,95.212754,46.378151,45.531256,0.007687
STILL,aom,av2,0,F1,food_02.y4m,4032x3024,25,8,110,0, KEY ,1,110,613136,38.697395,47.197900,48.923637,32.277706,18.118171,93.885482,92.334890,39.927555,41.779415,0.053650
STILL,aom,av2,0,F1,food_02.y4m,4032x3024,25,8,135,0, KEY ,1,135,255604,35.607911,44.348226,46.168308,27.128900,14.930158,86.697764,84.675374,35.020722,38.943865,0.211391
STILL,aom,av2,0,F1,food_02.y4m,4032x3024,25,8,160,0, KEY ,1,160,110068,32.778855,40.739785,42.719662,21.673239,12.264045,71.033024,68.824551,30.735824,36.241770,0.444972
STILL,aom,av2,0,F1,food_02.y4m,4032x3024,25,8,185,0, KEY ,1,185,44486,29.751963,37.465127,39.558366,16.375929,9.521053,49.764028,47.907026,26.631614,33.435397,1.394531
STILL,aom,av2,0,F1,fountain.y4m,6406x4270,25,8,60,0, KEY ,1,60,7360522,48.443051,51.665669,52.062376,48.518079,29.623270,96.604771,95.678652,51.619193,50.868663,0.000075
STILL,aom,av2,0,F1,fountain.y4m,6406x4270,25,8,85,0, KEY ,1,85,3818017,42.844793,48.796850,49.347807,42.609321,23.677985,95.236967,93.961003,46.592491,45.888240,0.001047
STILL,aom,av2,0,F1,fountain.y4m,6406x4270,25,8,110,0, KEY ,1,110,1398502,37.969016,45.812149,46.417366,36.487243,18.169049,91.584455,89.918502,40.458683,41.396714,0.002120
STILL,aom,av2,0,F1,fountain.y4m,6406x4270,25,8,135,0, KEY ,1,135,469687,35.073126,42.825255,43.356543,30.765493,14.984991,83.538402,81.377653,35.677714,38.546061,0.518446
STILL,aom,av2,0,F1,fountain.y4m,6406x4270,25,8,160,0, KEY ,1,160,210327,32.993093,39.455670,39.894424,25.381819,12.915496,67.013871,64.754174,31.504022,36.306606,0.598957
STILL,aom,av2,0,F1,fountain.y4m,6406x4270,25,8,185,0, KEY ,1,185,88812,30.370498,35.833303,36.332008,20.079472,10.359171,41.358977,39.638192,27.245310,33.610311,0.463621
STILL,aom,av2,0,F1,lady.y4m,4480x6720,25,8,60,0, KEY ,1,60,5332304,48.273367,55.594716,55.361659,44.734408,27.202857,96.294070,95.465328,49.575767,49.757445,0.220873
STILL,aom,av2,0,F1,lady.y4m,4480x6720,25,8,85,0, KEY ,1,85,1616653,42.733033,53.473619,53.169679,38.085789,20.712672,95.017053,93.875269,44.170404,44.690719,1.140037
STILL,aom,av2,0,F1,lady.y4m,4480x6720,25,8,110,0, KEY ,1,110,374229,40.313075,51.339224,50.899936,32.983774,17.785036,91.723682,90.130625,40.772763,42.337200,5.796549
