TestCfg,EncodeMethod,CodecName,EncodePreset,Class,Name,Res,FPS,BitDepth,QP,POC,FrameType,Level,qindex,FrameSize,PSNR_Y,PSNR_U,PSNR_V,SSIM_Y(dB),MS-SSIM_Y(dB),VMAF_Y,VMAF_Y-NEG,PSNR-HVS,CIEDE2000,CAMBI
STILL,aom,av2,0,F1,landscape_28.y4m,4032x3024,25,8,135,0, KEY ,1,135,423324,35.481140,43.207650,45.049114,27.224704,16.587981,89.254358,87.463770,37.043976,40.087870,9.958707
STILL,aom,av2,0,F1,landscape_28.y4m,4032x3024,25,8,160,0, KEY ,1,160,193584,32.158477,40.771417,42.653015,23.952875,14.549830,77.235697,74.973560,32.432630,37.257768,10.305135
STILL,aom,av2,0,F1,landscape_28.y4m,4032x3024,25,8,185,0, KEY ,1,185,84658,28.922995,38.388266,40.225474,18.845337,11.991811,56.434695,54.310722,27.389646,34.412462,9.154069
STILL,aom,av2,0,F1,lodge.y4m,6000x4000,25,8,60,0, KEY ,1,60,6804232,48.847868,51.462779,51.815121,45.792976,30.029329,96.552091,95.599662,51.497079,49.745506,0.000014
STILL,aom,av2,0,F1,lodge.y4m,6000x4000,25,8,85,0, KEY ,1,85,3652189,43.704910,47.800683,48.538118,39.730817,24.601824,95.030408,93.756773,47.109864,44.994874,0.009833
STILL,aom,av2,0,F1,lodge.y4m,6000x4000,25,8,110,0, KEY ,1,110,1731928,39.342936,44.583119,45.705854,34.535000,19.939152,91.564962,89.923879,41.993944,41.141380,0.368039
STILL,aom,av2,0,F1,lodge.y4m,6000x4000,25,8,135,0, KEY ,1,135,833953,35.743388,41.476291,43.015125,29.012822,16.602611,83.027797,81.026992,36.694410,38.014788,0.790289
STILL,aom,av2,0,F1,lodge.y4m,6000x4000,25,8,160,0, KEY ,1,160,362018,32.058234,38.628098,40.610928,23.564635,13.154317,63.742370,61.886873,31.066643,34.912201,1.121983
STILL,aom,av2,0,F1,lodge.y4m,6000x4000,25,8,185,0, KEY ,1,185,125043,28.574552,36.137100,38.573783,18.096263,9.704420,34.340960,33.176346,25.949919,31.926662,1.340019
STILL,aom,av2,0,F1,party.y4m,6720x4480,25,8,60,0, KEY ,1,60,5095063,48.798171,57.099877,57.342589,44.971786,27.510442,96.781345,96.125457,49.760669,50.787209,0.000007
STILL,aom,av2,0,F1,party.y4m,6720x4480,25,8,85,0, KEY ,1,85,1415824,43.443853,55.419005,55.712620,38.311447,21.253165,96.363036,95.467636,44.684776,45.572132,0.401113
STILL,aom,av2,0,F1,party.y4m,6720x4480,25,8,110,0, KEY ,1,110,232555,41.133311,53.537047,53.884414,32.202266,17.994724,95.053664,93.767816,41.125780,43.262424,7.041597
STILL,aom,av2,0,F1,party.y4m,6720x4480,25,8,135,0, KEY ,1,135,87605,40.241974,51.233726,51.645457,27.460957,16.846541,90.974451,89.368171,39.470762,42.345450,9.524105
STILL,aom,av2,0,F1,party.y4m,6720x4480,25,8,160,0, KEY ,1,160,41958,39.202291,47.911180,48.240167,23.549720,16.032742,83.321905,81.290149,37.721798,41.011455,10.260407
